Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
D:\IMG\robocam_2018_09_19_18_50_00_131.jpg;0;1;0;4.180885;124.7758;102.8513;1.466247;24.11806;-0.001370222
D:\IMG\robocam_2018_09_19_18_50_00_206.jpg;0;1;0;4.230263;125.0878;102.9893;1.472327;24.08514;-0.001780385
D:\IMG\robocam_2018_09_19_18_50_00_289.jpg;0;1;0;4.278758;125.4035;103.1287;1.477649;24.05449;-0.001301637
D:\IMG\robocam_2018_09_19_18_50_00_367.jpg;0;1;0;4.328072;125.7228;103.2695;1.479888;24.02165;-0.001422915
D:\IMG\robocam_2018_09_19_18_50_00_444.jpg;0;1;0;4.376825;126.0457;103.4117;1.482665;23.98733;-0.001826673
D:\IMG\robocam_2018_09_19_18_50_00_507.jpg;0;1;0;4.424695;126.2903;103.5192;1.489424;23.96252;-0.001331643
D:\IMG\robocam_2018_09_19_18_50_00_595.jpg;0;1;0;4.46113;126.7024;103.7002;1.494849;23.91875;-0.001363887
D:\IMG\robocam_2018_09_19_18_50_00_663.jpg;0;1;0;4.521162;126.9524;103.8096;1.49311;23.88248;-0.00130581
D:\IMG\robocam_2018_09_19_18_50_00_734.jpg;0;1;0;4.557242;127.2889;103.9568;1.499472;23.83469;-0.001269089
D:\IMG\robocam_2018_09_19_18_50_00_815.jpg;0;1;0;4.604569;127.629;104.1052;1.500952;23.78235;-0.001344301
D:\IMG\robocam_2018_09_19_18_50_00_878.jpg;0;1;0;4.651839;127.8864;104.2172;1.50081;23.74158;-0.001274534
D:\IMG\robocam_2018_09_19_18_50_00_955.jpg;0;1;0;4.687398;128.2327;104.3677;1.506138;23.69141;-0.001387755
D:\IMG\robocam_2018_09_19_18_50_01_037.jpg;0;1;0;4.734002;128.5825;104.5194;1.499948;23.64564;-0.001407821
D:\IMG\robocam_2018_09_19_18_50_01_108.jpg;0;1;0;4.780983;128.8473;104.634;1.505846;23.61184;-0.001420102
D:\IMG\robocam_2018_09_19_18_50_01_177.jpg;0;1;0;4.815572;129.2034;104.7877;1.504542;23.56277;-0.001539511
D:\IMG\robocam_2018_09_19_18_50_01_258.jpg;0;0.7955245;0;4.862417;129.5621;104.9423;1.484025;23.51587;-0.001385072
D:\IMG\robocam_2018_09_19_18_50_01_343.jpg;-3.656255;0.5517741;0;4.896011;129.9229;105.0951;1.426405;23.12015;-0.0004600064
D:\IMG\robocam_2018_09_19_18_50_01_417.jpg;-7.512478;0.2946926;0;4.913341;130.2848;105.2431;1.296874;22.14915;-0.003118033
D:\IMG\robocam_2018_09_19_18_50_01_498.jpg;-10.83712;0.07304972;0;4.912434;130.6477;105.3807;1.056742;20.55328;359.8301
D:\IMG\robocam_2018_09_19_18_50_01_540.jpg;-14.48263;0;0;4.894843;130.8293;105.4441;0.8877376;19.50069;359.6528
D:\IMG\robocam_2018_09_19_18_50_01_620.jpg;-15;0;0;4.881521;131.1927;105.559;0.4465663;17.03729;359.1376
D:\IMG\robocam_2018_09_19_18_50_01_685.jpg;-15;0;0;4.854477;131.4627;105.6364;359.9333;14.95078;358.7586
D:\IMG\robocam_2018_09_19_18_50_01_757.jpg;-15;0;0;4.835428;131.8274;105.7324;359.5329;12.44794;358.5075
D:\IMG\robocam_2018_09_19_18_50_01_834.jpg;-15;0;0;4.806351;132.1987;105.8178;359.4967;9.823212;358.5561
D:\IMG\robocam_2018_09_19_18_50_01_918.jpg;-15;0;0;4.773583;132.5759;105.8866;359.743;7.015335;358.7893
D:\IMG\robocam_2018_09_19_18_50_01_996.jpg;-15;0;0;4.740765;132.9537;105.9287;0.06668752;4.56192;358.8632
D:\IMG\robocam_2018_09_19_18_50_02_036.jpg;-15;0;0;4.671282;133.1393;105.9406;0.06716121;3.180634;358.8108
D:\IMG\robocam_2018_09_19_18_50_02_109.jpg;-15;0;0;4.657782;133.4148;105.9529;359.9431;1.055641;358.8185
D:\IMG\robocam_2018_09_19_18_50_02_197.jpg;-15;0;0;4.637749;133.8744;105.95;359.9218;357.7501;358.7551
D:\IMG\robocam_2018_09_19_18_50_02_246.jpg;-15;0;0;4.596333;134.0582;105.9411;359.9936;356.4375;358.7159
D:\IMG\robocam_2018_09_19_18_50_02_454.jpg;-15;0;0;4.579267;134.9558;105.8369;359.9903;349.6047;358.7718
D:\IMG\robocam_2018_09_19_18_50_02_515.jpg;-15;0;0;4.487763;135.3059;105.766;359.9884;346.8094;358.7954
D:\IMG\robocam_2018_09_19_18_50_02_595.jpg;-15;0;0;4.459654;135.6495;105.6783;359.9876;344.0881;358.8113
D:\IMG\robocam_2018_09_19_18_50_02_698.jpg;-15;0;0;4.432817;136.069;105.5459;-0.005088117;340.6547;358.8116
D:\IMG\robocam_2018_09_19_18_50_02_740.jpg;-15;0;0;4.396491;136.2337;105.4862;0.01577352;339.2732;358.8212
D:\IMG\robocam_2018_09_19_18_50_02_804.jpg;-15;0;0;4.375362;136.4754;105.3898;359.9719;337.1555;358.8099
D:\IMG\robocam_2018_09_19_18_50_02_890.jpg;-15;0;0;4.357269;136.7904;105.2464;-0.005360045;334.3407;358.7323
D:\IMG\robocam_2018_09_19_18_50_02_964.jpg;-15;0;0;4.324436;137.0968;105.0916;359.9886;331.4955;358.77
D:\IMG\robocam_2018_09_19_18_50_03_014.jpg;-15;0;0;4.293263;137.3205;104.9666;0.005310846;329.3646;358.8497
D:\IMG\robocam_2018_09_19_18_50_03_117.jpg;-15;0;0;4.266093;137.6769;104.7388;359.9836;325.7557;358.8017
D:\IMG\robocam_2018_09_19_18_50_03_155.jpg;-15;0;0;4.237118;137.8147;104.6422;359.9867;324.3373;358.8089
D:\IMG\robocam_2018_09_19_18_50_03_235.jpg;-15;0;0;4.215729;138.0813;104.4394;0.005785757;321.5006;358.791
D:\IMG\robocam_2018_09_19_18_50_03_314.jpg;-15;0;0;4.184526;138.3355;104.226;359.9779;318.6037;358.7808
D:\IMG\robocam_2018_09_19_18_50_03_384.jpg;-15;0;0;4.161364;138.5177;104.0574;0.01976457;316.4681;358.7593
D:\IMG\robocam_2018_09_19_18_50_03_436.jpg;-15;0;0;4.129173;138.6931;103.8853;359.9794;314.2871;358.7987
D:\IMG\robocam_2018_09_19_18_50_03_522.jpg;-15;0;0;4.116059;138.9135;103.6448;359.9876;311.4196;358.7869
D:\IMG\robocam_2018_09_19_18_50_03_580.jpg;-11.18192;0.2545389;0;4.08049;139.0726;103.4596;0.008868948;309.5601;358.863
D:\IMG\robocam_2018_09_19_18_50_03_652.jpg;-8.526039;0.4315974;0;4.070975;139.225;103.2694;-0.001903168;308.0411;358.8829
D:\IMG\robocam_2018_09_19_18_50_03_715.jpg;-5.277748;0.6481501;0;4.074465;139.4231;103.0097;0.0061524;306.6398;358.9171
D:\IMG\robocam_2018_09_19_18_50_03_772.jpg;-2.471663;0.8352224;0;4.097108;139.521;102.8777;0.01156436;306.1831;358.941
D:\IMG\robocam_2018_09_19_18_50_03_839.jpg;0;1;0;4.113929;139.7175;102.6098;0.06339785;305.8311;359.0148
D:\IMG\robocam_2018_09_19_18_50_03_911.jpg;0;1;0;4.161496;139.8661;102.4055;0.1529982;305.7703;359.0829
D:\IMG\robocam_2018_09_19_18_50_03_957.jpg;0;1;0;4.19727;140.0161;102.1987;0.2760811;305.758;359.1739
D:\IMG\robocam_2018_09_19_18_50_04_054.jpg;0;0.860867;0;4.23298;140.2687;101.8499;0.5294057;305.7713;359.3657
D:\IMG\robocam_2018_09_19_18_50_04_149.jpg;0;0.4882353;0;4.288634;140.4722;101.5687;0.7322634;305.7935;359.5368
D:\IMG\robocam_2018_09_19_18_50_04_210.jpg;0;0.2878259;0;4.299419;140.6248;101.3581;0.8464025;305.813;359.6685
D:\IMG\robocam_2018_09_19_18_50_04_283.jpg;0;0;0;4.301064;140.827;101.0792;0.9102608;305.838;359.837
D:\IMG\robocam_2018_09_19_18_50_04_337.jpg;0;0;0.2232828;4.284455;140.9759;100.8735;0.8419753;305.8484;359.9465
D:\IMG\robocam_2018_09_19_18_50_04_392.jpg;0;0;0.383558;4.232097;141.0727;100.7395;0.7092852;305.8495;0.0002617417
D:\IMG\robocam_2018_09_19_18_50_04_469.jpg;0;0;0.5486095;4.176332;141.2578;100.4828;0.145278;305.8534;0.09048358
D:\IMG\robocam_2018_09_19_18_50_04_533.jpg;0;0;0.7786629;4.018498;141.3875;100.3016;359.4655;305.8362;0.1010305
D:\IMG\robocam_2018_09_19_18_50_04_586.jpg;0;0;0.9713085;3.855134;141.508;100.131;358.6121;305.7495;0.003106673
D:\IMG\robocam_2018_09_19_18_50_04_650.jpg;0;0;1;3.672944;141.6263;99.96619;357.8871;305.6532;359.9741
D:\IMG\robocam_2018_09_19_18_50_04_710.jpg;0;0;1;3.555576;141.7436;99.80456;357.4011;305.6755;0.03136805
D:\IMG\robocam_2018_09_19_18_50_04_763.jpg;0;0;1;3.433357;141.8568;99.64457;357.1278;305.667;359.9582
D:\IMG\robocam_2018_09_19_18_50_04_830.jpg;0;0;1;3.308495;141.9699;99.48907;357.0734;305.6732;0.02177364
D:\IMG\robocam_2018_09_19_18_50_04_885.jpg;0;0;1;3.180752;142.079;99.33561;357.2129;305.7592;0.00108766
D:\IMG\robocam_2018_09_19_18_50_04_979.jpg;0;0;1;3.048371;142.2573;99.08789;357.8988;305.6492;359.9865
D:\IMG\robocam_2018_09_19_18_50_05_022.jpg;0;0;1;2.852058;142.3266;98.99085;358.3344;305.699;359.9861
D:\IMG\robocam_2018_09_19_18_50_05_069.jpg;0;0;1;2.768382;142.394;98.89544;358.8148;305.6432;359.9314
D:\IMG\robocam_2018_09_19_18_50_05_137.jpg;0;0;1;2.688801;142.5125;98.73306;359.1597;305.6357;0.01759681
D:\IMG\robocam_2018_09_19_18_50_05_201.jpg;0;0;1;2.297143;142.5834;98.63348;358.8381;305.6369;0.02598599
D:\IMG\robocam_2018_09_19_18_50_05_252.jpg;0;0;1;2.055015;142.6251;98.57376;358.5096;305.5909;359.9729
D:\IMG\robocam_2018_09_19_18_50_05_310.jpg;0;0;1;1.944933;142.6875;98.48721;358.2175;305.5719;-0.00476033
D:\IMG\robocam_2018_09_19_18_50_05_382.jpg;0;0;1;1.822738;142.7667;98.37611;358.117;305.5719;359.994
D:\IMG\robocam_2018_09_19_18_50_05_435.jpg;0;0;1;1.664877;142.8237;98.29633;358.2633;305.5671;-0.004493501
D:\IMG\robocam_2018_09_19_18_50_05_490.jpg;0;0;1;1.555249;142.8605;98.24466;358.48;305.5644;-0.00380127
D:\IMG\robocam_2018_09_19_18_50_05_572.jpg;0;0;1;1.477759;142.9269;98.15157;358.9184;305.5639;0.002097989
D:\IMG\robocam_2018_09_19_18_50_05_673.jpg;0;0;0;1.050448;142.9852;98.06959;358.7227;305.5559;-0.002875237
D:\IMG\robocam_2018_09_19_18_50_05_769.jpg;0;0;0;1.009696;143.0453;97.98505;358.9271;305.5545;0.001642014
D:\IMG\robocam_2018_09_19_18_50_05_835.jpg;0;0;0.2859133;0.997458;143.0887;97.924;358.9663;305.5523;0.0007879211
D:\IMG\robocam_2018_09_19_18_50_05_920.jpg;0;0;0.5882173;0.7732093;143.1141;97.88843;358.4679;305.5607;359.994
D:\IMG\robocam_2018_09_19_18_50_05_969.jpg;0;0;0.7383766;0.5373568;143.121;97.87848;358.1715;305.5797;359.9925
D:\IMG\robocam_2018_09_19_18_50_06_032.jpg;0;0;0.8886802;0.3931196;143.1237;97.87267;357.7015;305.3166;0.01202884
D:\IMG\robocam_2018_09_19_18_50_06_102.jpg;0;0;1;0.1596578;143.1237;97.87241;357.3464;305.3018;0.01575707
D:\IMG\robocam_2018_09_19_18_50_06_153.jpg;0;0;1;0.04203066;143.1239;97.87238;357.3583;305.3124;359.986
D:\IMG\robocam_2018_09_19_18_50_06_209.jpg;0;0;1;-0.01784725;143.1239;97.87232;357.6122;305.3193;0.01194282
D:\IMG\robocam_2018_09_19_18_50_06_277.jpg;0;0;1;-0.1003183;143.124;97.87233;358.3893;305.3268;0.002403095
D:\IMG\robocam_2018_09_19_18_50_06_333.jpg;0;0;1;-0.209236;143.1239;97.87238;358.9339;305.3245;-0.000694078
D:\IMG\robocam_2018_09_19_18_50_06_395.jpg;0;0;1;-0.2421371;143.1237;97.87274;359.9754;305.3246;-0.004183257
D:\IMG\robocam_2018_09_19_18_50_06_448.jpg;0;0;1;-0.225049;143.1236;97.87289;0.4606595;305.3246;-0.005721789
D:\IMG\robocam_2018_09_19_18_50_06_509.jpg;0;0;1;-0.2132564;143.1235;97.87308;1.074837;305.3284;0.005190523
D:\IMG\robocam_2018_09_19_18_50_06_574.jpg;0;0;1;-0.1711935;143.1239;97.87367;1.612536;305.3287;0.02286223
D:\IMG\robocam_2018_09_19_18_50_06_643.jpg;0;0;1;-0.07902815;143.1232;97.87339;1.661582;305.3272;359.9922
D:\IMG\robocam_2018_09_19_18_50_06_688.jpg;0;0;1;0.01211791;143.1231;97.87337;1.525372;305.3267;359.9905
D:\IMG\robocam_2018_09_19_18_50_06_795.jpg;0;0;1;0.07130444;143.123;97.87311;0.8029377;305.3246;0.06065332
D:\IMG\robocam_2018_09_19_18_50_06_863.jpg;0;0;1;0.1074397;143.123;97.87299;0.447646;305.3246;0.1023698
D:\IMG\robocam_2018_09_19_18_50_06_929.jpg;0;0;1;0.104645;143.123;97.87287;0.1095115;305.3252;0.138283
D:\IMG\robocam_2018_09_19_18_50_06_990.jpg;0;0;1;0.0989679;143.1231;97.87274;359.7939;305.326;0.1682088
D:\IMG\robocam_2018_09_19_18_50_07_044.jpg;0;0;1;0.09177439;143.1231;97.87263;359.5053;305.3271;0.1920799
D:\IMG\robocam_2018_09_19_18_50_07_136.jpg;0;0;1;0.08332576;143.1226;97.87206;359.1382;305.3276;0.1527813
D:\IMG\robocam_2018_09_19_18_50_07_232.jpg;0;0;1;0.04945815;143.1225;97.87182;358.9315;305.3271;0.1003458
D:\IMG\robocam_2018_09_19_18_50_07_328.jpg;0;0;1;0.04161078;143.1223;97.87165;358.8057;305.3252;-0.002148481
D:\IMG\robocam_2018_09_19_18_50_07_396.jpg;0;0;1;-0.01230048;143.1228;97.87199;358.8231;305.3252;359.9863
D:\IMG\robocam_2018_09_19_18_50_07_474.jpg;0;0;1;-0.01227222;143.123;97.87219;358.9109;305.3255;359.9931
D:\IMG\robocam_2018_09_19_18_50_07_515.jpg;0;0;1;-0.02226185;143.123;97.87223;358.9667;305.3256;-0.005231495
D:\IMG\robocam_2018_09_19_18_50_07_580.jpg;0;0;1;-0.02551952;143.123;97.87226;359.0614;305.3256;-0.004270081
D:\IMG\robocam_2018_09_19_18_50_07_633.jpg;0;0;1;-0.02944054;143.123;97.87228;359.1309;305.3256;-0.003661055
D:\IMG\robocam_2018_09_19_18_50_07_709.jpg;0;0;1;-0.03154676;143.1229;97.87234;359.2812;305.3257;-0.002454392
D:\IMG\robocam_2018_09_19_18_50_07_759.jpg;0;0;1;-0.0346364;143.1229;97.87238;359.4007;305.3257;-0.001575872
D:\IMG\robocam_2018_09_19_18_50_07_819.jpg;0;0;1;-0.03599098;143.1228;97.87243;359.5231;305.3257;-0.0007421417
D:\IMG\robocam_2018_09_19_18_50_07_887.jpg;0;0;1;-0.03655724;143.1228;97.87247;359.6457;305.3257;3.19771E-05
D:\IMG\robocam_2018_09_19_18_50_07_930.jpg;0;0;0;-0.03638142;143.1228;97.87249;359.7264;305.3257;0.000509235
D:\IMG\robocam_2018_09_19_18_50_08_025.jpg;0;0;0;-0.03587915;143.1227;97.87257;359.9199;305.3257;0.0015492
D:\IMG\robocam_2018_09_19_18_50_08_108.jpg;0;-0.384044;0;-0.04112247;143.1217;97.87407;0.02225598;305.3381;0.002175555
D:\IMG\robocam_2018_09_19_18_50_08_167.jpg;0;-0.5340117;0;-0.05978568;143.1193;97.87737;0.03488771;305.4811;0.002339649
D:\IMG\robocam_2018_09_19_18_50_08_234.jpg;0;-0.7106949;0;-0.08145568;143.1131;97.88609;359.9344;305.284;0.002886042
D:\IMG\robocam_2018_09_19_18_50_08_286.jpg;0;-0.9092449;0;-0.13414;143.1087;97.89246;359.8346;305.3621;0.003399897
D:\IMG\robocam_2018_09_19_18_50_08_364.jpg;0;-1;0;-0.1482024;143.097;97.90891;359.5582;305.5428;0.004803646
D:\IMG\robocam_2018_09_19_18_50_08_404.jpg;0;-1;0;-0.2105819;143.0892;97.91963;359.3718;305.5439;-0.0005040635
D:\IMG\robocam_2018_09_19_18_50_08_469.jpg;0;-1;0;-0.2519923;143.0762;97.93774;359.0907;305.5716;-0.0005596923
D:\IMG\robocam_2018_09_19_18_50_08_548.jpg;0;-1;0;-0.3068231;143.0563;97.96569;358.7216;305.3593;-0.001510595
D:\IMG\robocam_2018_09_19_18_50_08_603.jpg;0;-1;0;-0.3680496;143.0408;97.98683;358.6295;305.1893;-0.004414926
D:\IMG\robocam_2018_09_19_18_50_08_704.jpg;0;-1;0;-0.4830008;143.0147;98.02285;358.8698;305.105;-0.0003454453
D:\IMG\robocam_2018_09_19_18_50_08_765.jpg;0;-1;0;-0.5215314;142.9961;98.0491;358.9353;305.0668;-0.001079223
D:\IMG\robocam_2018_09_19_18_50_08_870.jpg;0;-1;0;-0.5703456;142.9606;98.09931;358.9266;305.11;0.0005790135
D:\IMG\robocam_2018_09_19_18_50_08_929.jpg;0;-1;0;-0.6321276;142.9366;98.1333;358.8621;305.0269;-0.000657909
D:\IMG\robocam_2018_09_19_18_50_09_048.jpg;0;-1;0;-0.6938457;142.9021;98.18217;358.7546;305.0173;-0.0008613943
D:\IMG\robocam_2018_09_19_18_50_09_063.jpg;0;-1;0;-0.7514382;142.8747;98.22098;358.7281;305.0198;-0.001402269
D:\IMG\robocam_2018_09_19_18_50_09_170.jpg;0;-1;0;-0.8130873;142.8256;98.2905;358.7845;304.9938;-0.001157791
D:\IMG\robocam_2018_09_19_18_50_09_267.jpg;0;-1;0;-0.9121269;142.7717;98.36698;358.7952;304.9172;-0.0004114764
D:\IMG\robocam_2018_09_19_18_50_09_382.jpg;0;-1;0;-1.002808;142.7003;98.46845;358.7475;304.9078;-0.00124123
D:\IMG\robocam_2018_09_19_18_50_09_504.jpg;0;-1;0;-1.099174;142.6227;98.5786;358.7589;304.8907;-0.001268071
D:\IMG\robocam_2018_09_19_18_50_09_577.jpg;0;-1;0;-1.163734;142.5674;98.65732;358.7709;304.897;-0.001136607
D:\IMG\robocam_2018_09_19_18_50_09_710.jpg;0;-1;0;-1.244705;142.4785;98.78368;358.7567;304.8976;-0.001085108
D:\IMG\robocam_2018_09_19_18_50_09_777.jpg;0;-1;0;-1.35587;142.4156;98.87302;358.7529;304.8918;-0.001002381
D:\IMG\robocam_2018_09_19_18_50_09_851.jpg;0;-1;0;-1.387474;142.3666;98.94266;358.7556;304.8842;-0.0009964553
D:\IMG\robocam_2018_09_19_18_50_09_918.jpg;0;-1;0;-1.434621;142.2987;99.03927;358.7473;304.881;-0.0009936832
D:\IMG\robocam_2018_09_19_18_50_10_008.jpg;0;-1;0;-1.496737;142.228;99.13987;358.7445;304.8698;-0.001042601
D:\IMG\robocam_2018_09_19_18_50_10_078.jpg;0;-1;0;-1.589929;142.1543;99.24461;358.7377;304.8651;-0.0009988908
D:\IMG\robocam_2018_09_19_18_50_10_143.jpg;0;-1;0;-1.621577;142.0973;99.32576;358.7357;304.8562;-0.001057363
D:\IMG\robocam_2018_09_19_18_50_10_203.jpg;0;-1;0;-1.667167;142.0387;99.40926;358.7293;304.8537;-0.001030011
D:\IMG\robocam_2018_09_19_18_50_10_281.jpg;0;-1;0;-1.713828;141.958;99.52406;358.7238;304.8442;-0.00113041
D:\IMG\robocam_2018_09_19_18_50_10_341.jpg;0;-1;0;-1.774307;141.8957;99.61282;358.7185;304.8408;-0.001090675
D:\IMG\robocam_2018_09_19_18_50_10_414.jpg;0;-1;0;-1.820638;141.8102;99.7346;358.7145;304.8304;-0.001138901
D:\IMG\robocam_2018_09_19_18_50_10_518.jpg;0;-1;0;-1.896546;141.6993;99.89246;358.706;304.8221;-0.001182992
D:\IMG\robocam_2018_09_19_18_50_10_588.jpg;0;-1;0;-1.956103;141.6308;99.99014;358.7029;304.8173;-0.001174106
D:\IMG\robocam_2018_09_19_18_50_10_685.jpg;0;-1;0;-2.016407;141.5149;100.1553;358.6989;304.804;-0.001195538
D:\IMG\robocam_2018_09_19_18_50_10_761.jpg;0;-1;0;-2.016489;141.4223;100.2873;358.7009;304.7911;-0.001244375
D:\IMG\robocam_2018_09_19_18_50_10_805.jpg;0;-1;0;-2.015175;141.376;100.3534;358.7002;304.7862;-0.001240719
D:\IMG\robocam_2018_09_19_18_50_10_883.jpg;0;-1;0;-2.015175;141.2834;100.4856;358.6995;304.7765;-0.001194497
D:\IMG\robocam_2018_09_19_18_50_10_928.jpg;0;-1;0;-2.016489;141.237;100.5516;358.6992;304.7716;-0.001224734
D:\IMG\robocam_2018_09_19_18_50_11_007.jpg;0;-1;0;-2.016453;141.1445;100.6838;358.7;304.7587;-0.001248939
D:\IMG\robocam_2018_09_19_18_50_11_084.jpg;0;-1;0;-2.015908;141.0519;100.8159;358.6999;304.7489;-0.001247951
D:\IMG\robocam_2018_09_19_18_50_11_133.jpg;0;-1;0;-2.015176;141.0056;100.882;358.6988;304.744;-0.001279843
D:\IMG\robocam_2018_09_19_18_50_11_223.jpg;0;-1;0;-2.01518;140.89;101.0472;358.7003;304.7303;-0.001256758
D:\IMG\robocam_2018_09_19_18_50_11_322.jpg;0;-1;0;-2.016455;140.7744;101.2125;358.7008;304.7165;-0.001241493
D:\IMG\robocam_2018_09_19_18_50_11_368.jpg;0;-1;0;-2.015175;140.7282;101.2786;358.7002;304.7116;-0.001216941
D:\IMG\robocam_2018_09_19_18_50_11_483.jpg;0;-1;0;-2.015175;140.5895;101.477;358.6994;304.697;-0.001210936
D:\IMG\robocam_2018_09_19_18_50_11_556.jpg;0;-1;0;-2.015176;140.4971;101.6093;358.7002;304.6841;-0.001235808
D:\IMG\robocam_2018_09_19_18_50_11_647.jpg;0;-1;0;-2.015907;140.4047;101.7415;358.7;304.6743;-0.0012424
D:\IMG\robocam_2018_09_19_18_50_11_760.jpg;0;-1;0;-2.01518;140.2662;101.94;358.6995;304.6597;-0.001219343
D:\IMG\robocam_2018_09_19_18_50_11_805.jpg;0;-1;0;-2.016452;140.22;102.0062;358.6986;304.6548;-0.001218516
D:\IMG\robocam_2018_09_19_18_50_11_881.jpg;0;-1;0;-2.016456;140.1277;102.1385;358.7007;304.6419;-0.001246937
D:\IMG\robocam_2018_09_19_18_50_11_937.jpg;0;-1;0;-2.015176;140.0585;102.2378;358.6986;304.6362;-0.001209976
D:\IMG\robocam_2018_09_19_18_50_11_997.jpg;0;-1;0;-2.016455;139.9893;102.337;358.6996;304.6273;-0.001221131
D:\IMG\robocam_2018_09_19_18_50_12_109.jpg;0;-1;0;-2.016488;139.874;102.5025;358.6988;304.6135;-0.001246217
D:\IMG\robocam_2018_09_19_18_50_12_181.jpg;0;-1;0;-2.015907;139.7818;102.6349;358.6994;304.6038;-0.001182408
D:\IMG\robocam_2018_09_19_18_50_12_262.jpg;2.24328;-1;0;-2.016452;139.688;102.7661;358.7042;304.0667;-0.005709897
D:\IMG\robocam_2018_09_19_18_50_12_323.jpg;5.892663;-1;0;-2.015577;139.6158;102.8628;358.7097;302.9124;359.982
D:\IMG\robocam_2018_09_19_18_50_12_388.jpg;8.654905;-1;0;-2.014748;139.5426;102.9585;358.7282;301.0445;359.9578
D:\IMG\robocam_2018_09_19_18_50_12_439.jpg;11.57004;-1;0;-2.014287;139.4695;103.0538;358.7626;298.4839;359.9492
D:\IMG\robocam_2018_09_19_18_50_12_512.jpg;13.84125;-1;0;-2.013135;139.3979;103.1503;358.7796;295.3964;359.9751
D:\IMG\robocam_2018_09_19_18_50_12_724.jpg;15;-1;0;-2.011725;139.1914;103.491;358.8394;284.193;0.276634
D:\IMG\robocam_2018_09_19_18_50_12_757.jpg;15;-1;0;-2.010046;139.1441;103.5973;359.0316;281.0396;0.3996895
D:\IMG\robocam_2018_09_19_18_50_12_819.jpg;15;-1;0;-2.010025;139.1028;103.7056;359.2803;277.8167;0.5116126
D:\IMG\robocam_2018_09_19_18_50_12_887.jpg;15;-1;0;-2.038994;139.0674;103.8168;359.4533;274.5018;0.6586329
D:\IMG\robocam_2018_09_19_18_50_12_930.jpg;15;-1;0;-2.012442;139.0475;103.8921;359.5499;272.3386;0.7833315
D:\IMG\robocam_2018_09_19_18_50_13_054.jpg;15;-1;0;-2.011809;139.0003;104.1578;0.02302147;265.0362;1.156166
D:\IMG\robocam_2018_09_19_18_50_13_120.jpg;15;-1;0;-2.018535;138.9888;104.277;0.008071316;261.862;1.1763
D:\IMG\robocam_2018_09_19_18_50_13_198.jpg;15;-1;0;-2.015075;138.9837;104.4383;359.8965;257.4187;1.142833
D:\IMG\robocam_2018_09_19_18_50_13_268.jpg;15;-1;0;-2.014694;138.9888;104.5581;359.8714;254.1292;1.109589
D:\IMG\robocam_2018_09_19_18_50_13_340.jpg;15;-1;0;-2.009762;139.0072;104.716;359.9308;249.7401;1.055445
D:\IMG\robocam_2018_09_19_18_50_13_410.jpg;15;-1;0;-2.015654;139.0292;104.8334;359.9386;246.3973;1.065285
D:\IMG\robocam_2018_09_19_18_50_13_483.jpg;15;-1;0;-2.0119;139.0686;104.9882;359.9181;241.9858;1.105464
D:\IMG\robocam_2018_09_19_18_50_13_550.jpg;15;-1;0;-2.012487;139.1058;105.1018;359.9244;238.724;1.115873
D:\IMG\robocam_2018_09_19_18_50_13_625.jpg;15;-1;0;-2.013126;139.1651;105.2493;359.9611;234.3715;1.09856
D:\IMG\robocam_2018_09_19_18_50_13_705.jpg;15;-1;0;-2.012707;139.2358;105.3924;359.952;229.9458;1.113071
D:\IMG\robocam_2018_09_19_18_50_13_779.jpg;15;-1;0;-2.010772;139.317;105.5299;359.9246;225.5677;1.126919
D:\IMG\robocam_2018_09_19_18_50_13_861.jpg;15;-1;0;-2.009238;139.4083;105.6603;359.9602;221.1925;1.088562
D:\IMG\robocam_2018_09_19_18_50_13_938.jpg;15;-1;0;-2.013026;139.5099;105.7837;359.9362;216.749;1.098373
D:\IMG\robocam_2018_09_19_18_50_14_018.jpg;15;-1;0;-2.01087;139.6207;105.8989;359.9175;212.3665;1.107379
D:\IMG\robocam_2018_09_19_18_50_14_121.jpg;15;-1;0;-2.013132;139.7706;106.0299;359.9401;206.8992;1.082716
D:\IMG\robocam_2018_09_19_18_50_14_205.jpg;15;-1;0;-2.012723;139.8994;106.1243;359.9311;202.4936;1.08999
D:\IMG\robocam_2018_09_19_18_50_14_291.jpg;15;-1;0;-2.012593;140.035;106.2085;359.9226;198.106;1.099735
D:\IMG\robocam_2018_09_19_18_50_14_382.jpg;15;-1;0;-2.01262;140.2127;106.2987;359.9257;192.6296;1.098992
D:\IMG\robocam_2018_09_19_18_50_14_472.jpg;15;-1;0;-2.012696;140.3605;106.3584;359.9362;188.252;1.092304
D:\IMG\robocam_2018_09_19_18_50_14_564.jpg;15;-1;0;-2.012682;140.5511;106.4168;359.9423;182.7692;1.09181
D:\IMG\robocam_2018_09_19_18_50_14_655.jpg;15;-1;0;-2.012101;140.7465;106.4567;359.9375;177.2881;1.100106
D:\IMG\robocam_2018_09_19_18_50_14_753.jpg;15;-1;0;-2.012586;140.9049;106.4752;359.9364;172.9054;1.101059
D:\IMG\robocam_2018_09_19_18_50_14_851.jpg;10.60196;-1;0;-2.012627;141.1037;106.4758;359.9911;168.6804;1.138185
D:\IMG\robocam_2018_09_19_18_50_14_949.jpg;6.232262;-0.7086866;0;-2.021465;141.3025;106.4532;359.9752;165.9303;1.201709
